filename,path,width,height,aspect_ratio,mode,format,file_size_kb,extension,file_size_bytes,is_corrupted,error,class,dataset_total_images,dataset_total_classes,largest_class_images,smallest_class_images,imbalance_ratio,generated_at
127459515_jpg.rf.2ccc1aace30c8f2ba5c0c4ca7d955a18.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\127459515_jpg.rf.2ccc1aace30c8f2ba5c0c4ca7d955a18.jpg,375,500,0.75,RGB,JPEG,61.33,.jpg,62805,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
127459515_jpg.rf.344000f87543776a0d2bac5c394228cf.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\127459515_jpg.rf.344000f87543776a0d2bac5c394228cf.jpg,375,500,0.75,RGB,JPEG,48.11,.jpg,49265,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
127459515_jpg.rf.dc742ca53ba5706a4cfe4d8d014ede6d.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\127459515_jpg.rf.dc742ca53ba5706a4cfe4d8d014ede6d.jpg,375,500,0.75,RGB,JPEG,69.22,.jpg,70883,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
127459546_jpg.rf.19e4a9ba768fb192db2e79dcf1e6e95b.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\127459546_jpg.rf.19e4a9ba768fb192db2e79dcf1e6e95b.jpg,375,500,0.75,RGB,JPEG,53.0,.jpg,54270,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
127459546_jpg.rf.611ca77ea9a82a54596d707c23a8b3f2.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\127459546_jpg.rf.611ca77ea9a82a54596d707c23a8b3f2.jpg,375,500,0.75,RGB,JPEG,41.85,.jpg,42850,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
127459546_jpg.rf.6c12fd96b6769f97aab2e57daf3d471c.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\127459546_jpg.rf.6c12fd96b6769f97aab2e57daf3d471c.jpg,375,500,0.75,RGB,JPEG,57.74,.jpg,59125,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
12763462_jpeg.rf.7bd808dbd99da5a0bd4ea74ffd42de03.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\12763462_jpeg.rf.7bd808dbd99da5a0bd4ea74ffd42de03.jpg,500,375,1.33,RGB,JPEG,28.26,.jpg,28938,False,,chrysopelea ornata,6109,15,425,372,1.14,2026-07-17 14:55:12
12763462_jpeg.rf.a515b6169b7dcf976a4d8d9896b2a2b3.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\12763462_jpeg.rf.a515b6169b7dcf976a4d8d9896b2a2b3.jpg,500,375,1.33,RGB,JPEG,20.03,.jpg,20510,False,,chrysopelea ornata,6109,15,425,372,1.14,2026-07-17 14:55:12
12763462_jpeg.rf.b953f034ba1dd607689e80a60033f5d6.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\12763462_jpeg.rf.b953f034ba1dd607689e80a60033f5d6.jpg,500,375,1.33,RGB,JPEG,17.63,.jpg,18057,False,,chrysopelea ornata,6109,15,425,372,1.14,2026-07-17 14:55:12
12763811_jpeg.rf.48f620d60857823c53e7af6e9ddbd3cc.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\12763811_jpeg.rf.48f620d60857823c53e7af6e9ddbd3cc.jpg,500,375,1.33,RGB,JPEG,20.56,.jpg,21056,False,,chrysopelea ornata,6109,15,425,372,1.14,2026-07-17 14:55:12
12763811_jpeg.rf.52b83e8386320f5a02a3aa4bdbd04635.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\12763811_jpeg.rf.52b83e8386320f5a02a3aa4bdbd04635.jpg,500,375,1.33,RGB,JPEG,21.64,.jpg,22156,False,,chrysopelea ornata,6109,15,425,372,1.14,2026-07-17 14:55:12
12763811_jpeg.rf.d88562aed9d5b5a4d3bf232b9aa5eaa2.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\12763811_jpeg.rf.d88562aed9d5b5a4d3bf232b9aa5eaa2.jpg,500,375,1.33,RGB,JPEG,17.1,.jpg,17509,False,,chrysopelea ornata,6109,15,425,372,1.14,2026-07-17 14:55:12
127686235_jpg.rf.02886587ffa89af6298b6c809e56a04a.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\127686235_jpg.rf.02886587ffa89af6298b6c809e56a04a.jpg,500,375,1.33,RGB,JPEG,46.85,.jpg,47977,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
127686235_jpg.rf.2a5e661f20051f3113cb5f1fcec8ca0d.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\127686235_jpg.rf.2a5e661f20051f3113cb5f1fcec8ca0d.jpg,500,375,1.33,RGB,JPEG,36.09,.jpg,36958,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
127686235_jpg.rf.83a3373fbf6846249069ada4632f116f.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\127686235_jpg.rf.83a3373fbf6846249069ada4632f116f.jpg,500,375,1.33,RGB,JPEG,50.63,.jpg,51842,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
127942666_jpg.rf.af01f3805d1412a82fc8cf5bb50fbcb0.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\127942666_jpg.rf.af01f3805d1412a82fc8cf5bb50fbcb0.jpg,500,281,1.78,RGB,JPEG,38.5,.jpg,39422,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
127942666_jpg.rf.d6b2ca0fa2d6b0c47c1a4adfb0380d66.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\127942666_jpg.rf.d6b2ca0fa2d6b0c47c1a4adfb0380d66.jpg,500,281,1.78,RGB,JPEG,22.88,.jpg,23426,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
127942666_jpg.rf.ef0b8759c50804db8ccfcb69f5fc13f8.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\127942666_jpg.rf.ef0b8759c50804db8ccfcb69f5fc13f8.jpg,500,281,1.78,RGB,JPEG,44.52,.jpg,45590,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
128596103_jpeg.rf.032d62370bdf992ab5e6f78df467d9e3.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\128596103_jpeg.rf.032d62370bdf992ab5e6f78df467d9e3.jpg,500,375,1.33,RGB,JPEG,49.82,.jpg,51011,False,,ptyas korros,6109,15,425,372,1.14,2026-07-17 14:55:12
128596103_jpeg.rf.43a7ffa1f938b27d4aff3d34da32c242.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\128596103_jpeg.rf.43a7ffa1f938b27d4aff3d34da32c242.jpg,500,375,1.33,RGB,JPEG,49.84,.jpg,51038,False,,ptyas korros,6109,15,425,372,1.14,2026-07-17 14:55:12
128596103_jpeg.rf.afb42120e2ec593cb4f2b293542f8816.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\128596103_jpeg.rf.afb42120e2ec593cb4f2b293542f8816.jpg,500,375,1.33,RGB,JPEG,54.81,.jpg,56126,False,,ptyas korros,6109,15,425,372,1.14,2026-07-17 14:55:12
128635762_jpg.rf.1146872b5ecf1d50d9c125045cba7397.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\128635762_jpg.rf.1146872b5ecf1d50d9c125045cba7397.jpg,500,375,1.33,RGB,JPEG,28.05,.jpg,28727,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
128635762_jpg.rf.43973ef0d0e454c8be2aa06f29551b22.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\128635762_jpg.rf.43973ef0d0e454c8be2aa06f29551b22.jpg,500,375,1.33,RGB,JPEG,38.18,.jpg,39101,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
128635762_jpg.rf.8c93304c1cdc0dcbb8b937d15c50ee3a.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\128635762_jpg.rf.8c93304c1cdc0dcbb8b937d15c50ee3a.jpg,500,375,1.33,RGB,JPEG,29.95,.jpg,30671,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
128755239_jpeg.rf.6d40dc0cf5967038495b1d63b6c13544.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\128755239_jpeg.rf.6d40dc0cf5967038495b1d63b6c13544.jpg,500,237,2.11,RGB,JPEG,15.91,.jpg,16288,False,,ptyas korros,6109,15,425,372,1.14,2026-07-17 14:55:12
128755239_jpeg.rf.88d8d1799d74240090522c8cb8e16192.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\128755239_jpeg.rf.88d8d1799d74240090522c8cb8e16192.jpg,500,237,2.11,RGB,JPEG,15.98,.jpg,16364,False,,ptyas korros,6109,15,425,372,1.14,2026-07-17 14:55:12
128755239_jpeg.rf.ed40dc7aff4e4e02f93b9fb23b4c44d7.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\128755239_jpeg.rf.ed40dc7aff4e4e02f93b9fb23b4c44d7.jpg,500,237,2.11,RGB,JPEG,39.32,.jpg,40268,False,,ptyas korros,6109,15,425,372,1.14,2026-07-17 14:55:12
128755274_jpeg.rf.5627e5cf12691bb8219b01d0d5a9cf47.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\128755274_jpeg.rf.5627e5cf12691bb8219b01d0d5a9cf47.jpg,500,237,2.11,RGB,JPEG,32.91,.jpg,33696,False,,ptyas korros,6109,15,425,372,1.14,2026-07-17 14:55:12
128755274_jpeg.rf.9868189caab45191820f9a6292f40727.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\128755274_jpeg.rf.9868189caab45191820f9a6292f40727.jpg,500,237,2.11,RGB,JPEG,32.71,.jpg,33492,False,,ptyas korros,6109,15,425,372,1.14,2026-07-17 14:55:12
128755274_jpeg.rf.a4baf0bb52dab4d4254104933c77c313.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\128755274_jpeg.rf.a4baf0bb52dab4d4254104933c77c313.jpg,500,237,2.11,RGB,JPEG,40.42,.jpg,41388,False,,ptyas korros,6109,15,425,372,1.14,2026-07-17 14:55:12
128782123_jpeg.rf.9a609bb98f5ef4b1d38173bf051c30d3.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\128782123_jpeg.rf.9a609bb98f5ef4b1d38173bf051c30d3.jpg,281,500,0.56,RGB,JPEG,12.9,.jpg,13208,False,,ophiophagus hannah,6109,15,425,372,1.14,2026-07-17 14:55:12
128782123_jpeg.rf.ab2ce10056406e38b1b197789e913203.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\128782123_jpeg.rf.ab2ce10056406e38b1b197789e913203.jpg,281,500,0.56,RGB,JPEG,13.26,.jpg,13580,False,,ophiophagus hannah,6109,15,425,372,1.14,2026-07-17 14:55:12
128782123_jpeg.rf.b3b255dc731b77eac76497dbf085721c.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\128782123_jpeg.rf.b3b255dc731b77eac76497dbf085721c.jpg,281,500,0.56,RGB,JPEG,12.92,.jpg,13226,False,,ophiophagus hannah,6109,15,425,372,1.14,2026-07-17 14:55:12
128856632_jpeg.rf.2d3428432b9ff95cdf00dd7865724bb7.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\128856632_jpeg.rf.2d3428432b9ff95cdf00dd7865724bb7.jpg,500,331,1.51,RGB,JPEG,26.82,.jpg,27460,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
128856632_jpeg.rf.8653830370a5d90af522e63ff1c5750f.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\128856632_jpeg.rf.8653830370a5d90af522e63ff1c5750f.jpg,500,331,1.51,RGB,JPEG,19.2,.jpg,19661,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
128856632_jpeg.rf.c4ea921da96a3dffb3e618898d107a92.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\128856632_jpeg.rf.c4ea921da96a3dffb3e618898d107a92.jpg,500,331,1.51,RGB,JPEG,28.01,.jpg,28678,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
128872366_jpg.rf.8f166e41354ff06173a7f8b99b281f13.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\128872366_jpg.rf.8f166e41354ff06173a7f8b99b281f13.jpg,375,500,0.75,RGB,JPEG,38.17,.jpg,39082,False,,trimeresurus albolabris,6109,15,425,372,1.14,2026-07-17 14:55:12
128872366_jpg.rf.95e35defcb532251bbcff0a62e5272bf.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\128872366_jpg.rf.95e35defcb532251bbcff0a62e5272bf.jpg,375,500,0.75,RGB,JPEG,50.12,.jpg,51324,False,,trimeresurus albolabris,6109,15,425,372,1.14,2026-07-17 14:55:12
128872366_jpg.rf.a92cb2dad16f55af35cfaaa1e1eeda81.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\128872366_jpg.rf.a92cb2dad16f55af35cfaaa1e1eeda81.jpg,375,500,0.75,RGB,JPEG,55.89,.jpg,57230,False,,trimeresurus albolabris,6109,15,425,372,1.14,2026-07-17 14:55:12
129827244_jpeg.rf.aaf971cb628f54d40b723d425deb06a0.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\129827244_jpeg.rf.aaf971cb628f54d40b723d425deb06a0.jpg,333,500,0.67,RGB,JPEG,45.48,.jpg,46571,False,,daboia russelii,6109,15,425,372,1.14,2026-07-17 14:55:12
129827244_jpeg.rf.dd0be926f631569601682191f5d64875.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\129827244_jpeg.rf.dd0be926f631569601682191f5d64875.jpg,333,500,0.67,RGB,JPEG,45.49,.jpg,46582,False,,daboia russelii,6109,15,425,372,1.14,2026-07-17 14:55:12
129827244_jpeg.rf.f15538a9939efac6dc9a3c153d7d3807.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\129827244_jpeg.rf.f15538a9939efac6dc9a3c153d7d3807.jpg,333,500,0.67,RGB,JPEG,50.95,.jpg,52172,False,,daboia russelii,6109,15,425,372,1.14,2026-07-17 14:55:12
130474227_jpg.rf.172f59566c09d15756c55afbece4e303.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\130474227_jpg.rf.172f59566c09d15756c55afbece4e303.jpg,500,281,1.78,RGB,JPEG,18.35,.jpg,18787,False,,bungarus fasciatus,6109,15,425,372,1.14,2026-07-17 14:55:12
130474227_jpg.rf.a7320fe645ac9485ad79451a4d1d5283.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\130474227_jpg.rf.a7320fe645ac9485ad79451a4d1d5283.jpg,500,281,1.78,RGB,JPEG,30.9,.jpg,31646,False,,bungarus fasciatus,6109,15,425,372,1.14,2026-07-17 14:55:12
130474227_jpg.rf.be134d43303c00865a71fa64c57a1456.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\130474227_jpg.rf.be134d43303c00865a71fa64c57a1456.jpg,500,281,1.78,RGB,JPEG,18.31,.jpg,18750,False,,bungarus fasciatus,6109,15,425,372,1.14,2026-07-17 14:55:12
130641691_jpeg.rf.157786f3ea2c77047d072227226d2466.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\130641691_jpeg.rf.157786f3ea2c77047d072227226d2466.jpg,500,375,1.33,RGB,JPEG,43.15,.jpg,44187,False,,ophiophagus hannah,6109,15,425,372,1.14,2026-07-17 14:55:12
130641691_jpeg.rf.40123671f3f19f353538f973d03c5b36.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\130641691_jpeg.rf.40123671f3f19f353538f973d03c5b36.jpg,500,375,1.33,RGB,JPEG,33.06,.jpg,33854,False,,ophiophagus hannah,6109,15,425,372,1.14,2026-07-17 14:55:12
130641691_jpeg.rf.cecaa78feaab2bf11515d115b8c53850.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\130641691_jpeg.rf.cecaa78feaab2bf11515d115b8c53850.jpg,500,375,1.33,RGB,JPEG,33.08,.jpg,33878,False,,ophiophagus hannah,6109,15,425,372,1.14,2026-07-17 14:55:12
130641715_jpeg.rf.0f325aa17fa6c88900577eb8642c32d5.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\130641715_jpeg.rf.0f325aa17fa6c88900577eb8642c32d5.jpg,500,375,1.33,RGB,JPEG,49.0,.jpg,50175,False,,ophiophagus hannah,6109,15,425,372,1.14,2026-07-17 14:55:12
130641715_jpeg.rf.4b0f19d5b0ed575e5047d646ac6005ab.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\130641715_jpeg.rf.4b0f19d5b0ed575e5047d646ac6005ab.jpg,500,375,1.33,RGB,JPEG,34.86,.jpg,35701,False,,ophiophagus hannah,6109,15,425,372,1.14,2026-07-17 14:55:12
130641715_jpeg.rf.56c4e11e3a15b0f65750240c63f4d413.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\130641715_jpeg.rf.56c4e11e3a15b0f65750240c63f4d413.jpg,500,375,1.33,RGB,JPEG,44.05,.jpg,45109,False,,ophiophagus hannah,6109,15,425,372,1.14,2026-07-17 14:55:12
130641800_jpeg.rf.152829da5f139cdbe7d9bd1c0c53bbd1.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\130641800_jpeg.rf.152829da5f139cdbe7d9bd1c0c53bbd1.jpg,500,375,1.33,RGB,JPEG,43.64,.jpg,44691,False,,ophiophagus hannah,6109,15,425,372,1.14,2026-07-17 14:55:12
130641800_jpeg.rf.4745bdd0c390b91ceabc621344feb327.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\130641800_jpeg.rf.4745bdd0c390b91ceabc621344feb327.jpg,500,375,1.33,RGB,JPEG,42.2,.jpg,43213,False,,ophiophagus hannah,6109,15,425,372,1.14,2026-07-17 14:55:12
130641800_jpeg.rf.657a0e0457925eac31eb1c53971ff211.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\130641800_jpeg.rf.657a0e0457925eac31eb1c53971ff211.jpg,500,375,1.33,RGB,JPEG,47.8,.jpg,48951,False,,ophiophagus hannah,6109,15,425,372,1.14,2026-07-17 14:55:12
130861346_jpg.rf.9ea183e525d7a8ea287895e5729d0a33.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\130861346_jpg.rf.9ea183e525d7a8ea287895e5729d0a33.jpg,375,500,0.75,RGB,JPEG,45.09,.jpg,46168,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
130861346_jpg.rf.d7f7ede43d758c10eeb37d85de83e94e.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\130861346_jpg.rf.d7f7ede43d758c10eeb37d85de83e94e.jpg,375,500,0.75,RGB,JPEG,45.63,.jpg,46727,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
130861346_jpg.rf.ef0e0e3421f50e38165bb2ddd1c932b4.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\130861346_jpg.rf.ef0e0e3421f50e38165bb2ddd1c932b4.jpg,375,500,0.75,RGB,JPEG,68.89,.jpg,70545,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
130861401_jpg.rf.82370c1e95e42bc2d23507e2575227e6.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\130861401_jpg.rf.82370c1e95e42bc2d23507e2575227e6.jpg,375,500,0.75,RGB,JPEG,48.04,.jpg,49191,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
130861401_jpg.rf.a103790b426314ae93b15f3d689ecf81.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\130861401_jpg.rf.a103790b426314ae93b15f3d689ecf81.jpg,375,500,0.75,RGB,JPEG,60.37,.jpg,61819,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
130861401_jpg.rf.bed35ab5f2a82344d697be68c32fc44b.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\130861401_jpg.rf.bed35ab5f2a82344d697be68c32fc44b.jpg,375,500,0.75,RGB,JPEG,72.58,.jpg,74322,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
130861447_jpg.rf.87c427f04d684e4dfa9bcac9e43b1f0e.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\130861447_jpg.rf.87c427f04d684e4dfa9bcac9e43b1f0e.jpg,375,500,0.75,RGB,JPEG,45.72,.jpg,46820,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
130861447_jpg.rf.b8b668a782b53e4ae619bfa6571961f7.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\130861447_jpg.rf.b8b668a782b53e4ae619bfa6571961f7.jpg,375,500,0.75,RGB,JPEG,57.34,.jpg,58713,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
130861447_jpg.rf.dfe7f55c7937d12d39c179a4396aebfa.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\130861447_jpg.rf.dfe7f55c7937d12d39c179a4396aebfa.jpg,375,500,0.75,RGB,JPEG,66.07,.jpg,67657,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
131041773_jpg.rf.92647a16e3c95e24fcdc03b2c28efaef.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\131041773_jpg.rf.92647a16e3c95e24fcdc03b2c28efaef.jpg,500,375,1.33,RGB,JPEG,41.24,.jpg,42228,False,,trimeresurus albolabris,6109,15,425,372,1.14,2026-07-17 14:55:12
131041773_jpg.rf.94fc7cd904fb7c14390dcb39da1c0121.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\131041773_jpg.rf.94fc7cd904fb7c14390dcb39da1c0121.jpg,500,375,1.33,RGB,JPEG,38.28,.jpg,39197,False,,trimeresurus albolabris,6109,15,425,372,1.14,2026-07-17 14:55:12
131041773_jpg.rf.f3e304bc6bc33429250fda792c468cbb.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\131041773_jpg.rf.f3e304bc6bc33429250fda792c468cbb.jpg,500,375,1.33,RGB,JPEG,38.79,.jpg,39726,False,,trimeresurus albolabris,6109,15,425,372,1.14,2026-07-17 14:55:12
131484375_jpg.rf.8958f13acde94c39a24ef82ebe4d6b50.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\131484375_jpg.rf.8958f13acde94c39a24ef82ebe4d6b50.jpg,500,333,1.5,RGB,JPEG,51.36,.jpg,52596,False,,bungarus fasciatus,6109,15,425,372,1.14,2026-07-17 14:55:12
131484375_jpg.rf.94acab4f42fb76774c4432645fbc47f4.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\131484375_jpg.rf.94acab4f42fb76774c4432645fbc47f4.jpg,500,333,1.5,RGB,JPEG,57.5,.jpg,58876,False,,bungarus fasciatus,6109,15,425,372,1.14,2026-07-17 14:55:12
131484375_jpg.rf.d76b7bc28762686e25a863800abb7fa2.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\131484375_jpg.rf.d76b7bc28762686e25a863800abb7fa2.jpg,500,333,1.5,RGB,JPEG,36.18,.jpg,37053,False,,bungarus fasciatus,6109,15,425,372,1.14,2026-07-17 14:55:12
131829442_jpg.rf.4d5a056a4aa87324003d56c6e8d63d8d.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\131829442_jpg.rf.4d5a056a4aa87324003d56c6e8d63d8d.jpg,375,500,0.75,RGB,JPEG,38.63,.jpg,39562,False,,ptyas korros,6109,15,425,372,1.14,2026-07-17 14:55:12
131829442_jpg.rf.7583b4e4ab658a85787b92f94724857a.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\131829442_jpg.rf.7583b4e4ab658a85787b92f94724857a.jpg,375,500,0.75,RGB,JPEG,33.02,.jpg,33810,False,,ptyas korros,6109,15,425,372,1.14,2026-07-17 14:55:12
131829442_jpg.rf.b2799c82a25401dda8d74e5673c88a12.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\131829442_jpg.rf.b2799c82a25401dda8d74e5673c88a12.jpg,375,500,0.75,RGB,JPEG,48.99,.jpg,50163,False,,ptyas korros,6109,15,425,372,1.14,2026-07-17 14:55:12
131846835_jpeg.rf.088ca64271e6dbe0ba18ec87e4d9baa7.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\131846835_jpeg.rf.088ca64271e6dbe0ba18ec87e4d9baa7.jpg,375,500,0.75,RGB,JPEG,29.18,.jpg,29885,False,,trimeresurus purpureomaculatus,6109,15,425,372,1.14,2026-07-17 14:55:12
131846835_jpeg.rf.c4158d95b6df442e309fe6ff7aa49d9b.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\131846835_jpeg.rf.c4158d95b6df442e309fe6ff7aa49d9b.jpg,375,500,0.75,RGB,JPEG,29.03,.jpg,29729,False,,trimeresurus purpureomaculatus,6109,15,425,372,1.14,2026-07-17 14:55:12
131846835_jpeg.rf.e6fea2b18efab90134df8e5a2c0b05f7.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\131846835_jpeg.rf.e6fea2b18efab90134df8e5a2c0b05f7.jpg,375,500,0.75,RGB,JPEG,38.06,.jpg,38974,False,,trimeresurus purpureomaculatus,6109,15,425,372,1.14,2026-07-17 14:55:12
132165947_jpeg.rf.36ba543b7e0e6145ea46448a44386696.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\132165947_jpeg.rf.36ba543b7e0e6145ea46448a44386696.jpg,500,333,1.5,RGB,JPEG,23.92,.jpg,24496,False,,ptyas korros,6109,15,425,372,1.14,2026-07-17 14:55:12
132165947_jpeg.rf.91b6496d86314bb51c9518c7addb618e.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\132165947_jpeg.rf.91b6496d86314bb51c9518c7addb618e.jpg,500,333,1.5,RGB,JPEG,24.2,.jpg,24780,False,,ptyas korros,6109,15,425,372,1.14,2026-07-17 14:55:12
132165947_jpeg.rf.f4d982a9421a3b6d76143aa18692206e.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\132165947_jpeg.rf.f4d982a9421a3b6d76143aa18692206e.jpg,500,333,1.5,RGB,JPEG,24.01,.jpg,24584,False,,ptyas korros,6109,15,425,372,1.14,2026-07-17 14:55:12
132279456_jpg.rf.08a70ec22d0a2bcac0db523c86b3d3a8.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\132279456_jpg.rf.08a70ec22d0a2bcac0db523c86b3d3a8.jpg,500,357,1.4,RGB,JPEG,21.96,.jpg,22482,False,,trimeresurus albolabris,6109,15,425,372,1.14,2026-07-17 14:55:12
132279456_jpg.rf.f07330497cc81378edff3c9692de9ed0.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\132279456_jpg.rf.f07330497cc81378edff3c9692de9ed0.jpg,500,357,1.4,RGB,JPEG,30.03,.jpg,30747,False,,trimeresurus albolabris,6109,15,425,372,1.14,2026-07-17 14:55:12
132279456_jpg.rf.f4ae0a67183bc8f2704d3cf5843d8329.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\132279456_jpg.rf.f4ae0a67183bc8f2704d3cf5843d8329.jpg,500,357,1.4,RGB,JPEG,28.91,.jpg,29603,False,,trimeresurus albolabris,6109,15,425,372,1.14,2026-07-17 14:55:12
